,Left_id,Right_id,Score
4385,59195,5515,81.76
4386,59203,36449,84.21
4387,59210,30099,88.72
4388,59220,29508,96.67
4389,59237,5209,96.46
4390,59241,76787,100.0
4391,59241,76788,100.0
4392,59261,3890,82.47
4393,59263,37123,98.82
4394,59271,60715,97.91
4395,59271,61885,83.04
4396,59285,55973,87.39
4397,59285,55974,87.39
4398,59311,86510,98.93
4399,59315,10540,99.3
4400,59335,18403,98.99
4401,59335,18404,98.99
4402,59384,36612,81.82
4403,59384,37113,81.82
4404,59398,71963,91.3
4405,59427,73477,94.22
4406,59431,57388,91.22
4407,59436,44123,95.52
4408,59443,65287,98.5
4409,59444,16162,88.0
4410,59445,68069,98.97
4411,59446,9169,99.09
4412,59446,12500,92.81
4413,59467,89354,87.18
4414,59476,501,98.91
4415,59493,22503,99.03
4416,59509,57580,99.24
4417,59509,64334,85.21
4418,59532,59826,91.17
4419,59545,17087,86.58
4420,59565,4481,81.82
4421,59565,6625,97.03
4422,59578,88383,100.0
4423,59607,75934,99.35
4424,59631,85452,98.81
4425,59631,85453,98.81
4426,59659,2785,94.32
4427,59672,78229,83.43
4428,59672,79166,86.68
4429,59693,21322,97.16
4430,59797,8938,99.2
4431,59798,66474,80.38
4432,59809,2860,84.14
4433,59825,31523,88.67
4434,59833,90919,91.32
4435,59849,89610,96.43
4436,59868,81026,99.15
4437,59868,81027,99.15
4438,59873,88968,93.52
4439,59875,48866,94.6
4440,59924,24296,96.73
4441,59936,74963,90.07
4442,59936,75050,92.38
4443,59969,45672,86.43
4444,59989,14404,94.43
4445,59999,81457,90.93
4446,60026,23635,93.62
4447,60033,6476,97.87
4448,60048,40652,95.46
4449,60077,76504,100.0
4450,60077,76505,100.0
4451,60099,36955,89.86
4452,60099,36956,91.98
4453,60100,65675,98.66
4454,60100,65676,98.66
4455,60150,1007,98.98
4456,60185,20878,100.0
4457,60185,21192,98.74
4458,60188,48082,95.28
4459,60191,73320,83.73
4460,60191,73321,83.73
4461,60201,24377,100.0
4462,60202,58973,99.12
4463,60204,59467,99.02
4464,60205,85150,100.0
4465,60225,79156,82.55
4466,60233,3073,97.15
4467,60271,37427,97.18
4468,60286,51781,87.53
4469,60292,17895,92.07
4470,60298,14354,93.06
4471,60372,66728,96.74
4472,60397,40403,81.59
4473,60406,22978,98.84
4474,60423,82013,81.77
4475,60436,64266,82.87
4476,60466,45461,80.92
4477,60468,17281,98.28
4478,60495,56528,95.25
4479,60504,15293,99.35
4480,60546,26875,94.87
4481,60553,54753,82.27
4482,60565,70332,98.58
4483,60565,70333,98.58
4484,60571,30126,95.03
4485,60586,63580,98.72
4486,60603,756,99.38
4487,60603,2352,99.38
4488,60607,21666,96.11
4489,60621,13957,92.5
4490,60630,89957,99.1
4491,60633,87510,98.98
4492,60633,87511,98.98
4493,60657,85167,92.08
4494,60671,85743,95.15
4495,60671,86712,91.65
4496,60686,58715,84.87
4497,60686,60933,81.78
4498,60719,82450,99.03
4499,60721,70770,94.62
4500,60733,79435,95.22
4501,60735,66613,99.04
4502,60763,3825,86.61
4503,60763,3826,86.61
4504,60777,40198,88.49
4505,60777,40199,88.49
4506,60794,25375,92.34
4507,60799,28582,99.19
4508,60809,82301,95.08
4509,60817,72120,82.31
4510,60827,91775,87.15
4511,60835,3118,93.79
4512,60843,84993,92.87
4513,60843,84994,92.87
4514,60846,10628,98.82
4515,60849,3021,91.48
4516,60864,13030,93.1
4517,60888,37924,89.07
4518,60893,40605,96.38
4519,60907,54465,93.81
4520,60931,10013,99.07
4521,60974,43908,99.03
4522,60990,60998,96.55
4523,60994,66899,92.3
4524,60994,66900,92.3
4525,61032,10614,92.22
4526,61061,88715,82.19
4527,61069,75198,87.38
4528,61069,75807,94.57
4529,61078,20963,97.56
4530,61079,13852,96.24
4531,61139,32191,80.1
4532,61146,38976,95.03
4533,61168,16259,99.15
4534,61180,3210,87.51
4535,61180,3211,87.51
4536,61195,21308,93.53
4537,61204,21115,83.45
4538,61224,1239,96.49
4539,61236,45873,95.76
4540,61279,80907,98.99
4541,61282,17302,81.02
4542,61316,56237,91.19
4543,61324,6980,99.24
4544,61324,7068,94.54
4545,61332,19564,98.84
4546,61462,78157,96.46
4547,61471,14716,86.14
4548,61499,26187,85.5
4549,61503,45918,99.06
4550,61523,37402,93.37
4551,61545,55293,98.81
4552,61551,77159,94.57
4553,61570,5902,80.13
4554,61604,74573,83.29
4555,61630,70925,90.2
4556,61637,744,90.52
4557,61639,11779,95.39
4558,61713,84770,88.45
4559,61719,31156,87.82
4560,61733,21804,88.26
4561,61733,22180,88.26
4562,61754,76272,95.96
4563,61762,32462,86.57
4564,61770,57360,96.13
4565,61825,85409,91.47
4566,61848,9900,84.88
4567,61848,9901,84.88
4568,61860,50080,95.6
4569,61915,88135,96.1
4570,61925,69726,92.73
4571,61935,65577,92.14
4572,61935,70496,99.12
4573,61936,31461,96.98
4574,61936,31536,96.98
4575,61971,12368,89.6
4576,61980,61067,81.9
4577,61986,23547,80.3
4578,61989,73418,98.99
4579,62035,91745,97.92
4580,62113,51388,99.02
4581,62115,88589,99.1
4582,62129,52793,99.41
4583,62185,21684,99.15
4584,62185,24461,93.99
4585,62196,17390,87.43
4586,62197,52459,94.46
4587,62204,72364,82.88
4588,62206,44708,98.91
4589,62207,43672,97.01
4590,62210,77009,85.36
4591,62210,77010,85.36
4592,62220,79959,92.05
4593,62242,29364,93.18
4594,62267,29613,92.75
4595,62274,50063,96.32
4596,62284,22417,93.59
4597,62291,7295,95.3
4598,62291,7297,99.48
4599,62301,70040,81.04
4600,62301,73554,96.22
4601,62309,73542,99.09
4602,62315,69906,80.3
4603,62320,68673,99.37
4604,62332,73475,82.11
4605,62340,14603,86.66
4606,62340,18002,86.66
4607,62341,57471,95.73
4608,62345,42069,99.29
4609,62375,76538,82.56
4610,62377,13845,80.94
4611,62387,21292,85.35
4612,62408,29234,87.84
4613,62425,48929,93.29
4614,62438,36317,94.48
4615,62446,42308,82.54
4616,62446,42309,82.54
4617,62447,90139,83.93
4618,62502,18458,98.19
4619,62512,56834,99.28
4620,62512,61924,98.11
4621,62516,74954,90.18
4622,62525,42812,99.04
4623,62525,44856,96.3
4624,62533,89666,89.99
4625,62580,8455,86.69
4626,62612,12583,98.67
4627,62655,65856,93.7
4628,62655,70314,93.7
4629,62730,64415,99.11
4630,62743,86574,87.14
4631,62761,68462,92.76
4632,62765,21934,94.29
4633,62765,21935,95.03
4634,62778,38193,99.04
4635,62778,38194,99.04
4636,62784,74521,85.33
4637,62791,73514,93.98
4638,62796,2520,99.18
4639,62805,57834,91.44
4640,62811,46012,89.98
4641,62811,46016,89.98
4642,62819,84744,98.87
4643,62819,84745,98.87
4644,62832,1365,96.0
4645,62876,78405,85.02
4646,62898,53080,94.48
4647,62921,24015,99.04
4648,62941,54158,82.89
4649,62956,9701,92.63
4650,63004,34274,94.54
4651,63004,34301,91.38
4652,63006,81362,91.13
4653,63006,81611,89.69
4654,63014,64803,100.0
4655,63018,61884,96.24
4656,63026,22579,90.22
4657,63034,20681,98.91
4658,63036,52016,99.25
4659,63036,53248,97.15
4660,63043,11821,96.0
4661,63043,12560,99.14
4662,63061,72929,99.12
4663,63062,20386,80.17
4664,63075,77119,85.42
4665,63076,5982,92.92
4666,63112,5951,99.13
4667,63112,5952,99.13
4668,63116,84755,94.53
4669,63129,6590,100.0
4670,63148,73803,88.27
4671,63172,48727,99.17
4672,63205,56527,99.01
4673,63205,59602,99.01
4674,63208,63457,99.41
4675,63208,63458,99.41
4676,63218,53459,93.15
4677,63220,14480,97.34
4678,63253,19194,98.99
4679,63256,71746,90.96
4680,63267,52218,98.54
4681,63295,68449,99.33
4682,63295,72212,88.57
4683,63338,76345,98.86
4684,63338,79893,98.86
4685,63347,77728,99.09
4686,63360,90495,98.91
4687,63376,24700,92.21
4688,63437,79926,95.94
4689,63453,413,90.05
4690,63454,80699,89.67
4691,63464,29035,100.0
4692,63485,72441,94.38
4693,63525,83132,96.22
4694,63525,84219,96.22
4695,63532,18107,86.61
4696,63532,21119,81.72
4697,63564,80498,97.29
4698,63576,26222,94.59
4699,63631,45556,100.0
4700,63685,66219,96.59
4701,63685,66805,97.49
4702,63694,69737,85.75
4703,63716,56763,95.14
4704,63720,30906,95.83
4705,63734,66827,85.58
4706,63734,70603,85.58
4707,63742,60148,95.55
4708,63748,83973,86.22
4709,63760,58153,83.95
4710,63760,65622,83.95
4711,63776,70958,98.94
4712,63786,30736,99.36
4713,63803,64979,89.24
4714,63811,51450,86.89
4715,63816,15045,99.25
4716,63816,15466,96.01
4717,63861,60651,99.08
4718,63867,79993,89.23
4719,63870,79096,99.33
4720,63870,79097,99.33
4721,63886,76349,100.0
4722,63898,65178,100.0
4723,63953,60532,88.15
4724,63965,7269,94.24
4725,63965,7270,94.24
4726,63967,9695,91.28
4727,63984,1114,82.22
4728,64014,58488,91.49
4729,64024,73536,100.0
4730,64053,91290,96.28
4731,64074,17799,91.93
4732,64120,73223,80.48
4733,64120,73224,94.39
4734,64129,42176,93.07
4735,64129,42177,93.07
4736,64158,52314,98.38
4737,64181,88836,90.16
4738,64183,90887,100.0
4739,64201,5541,94.77
4740,64221,79629,96.3
4741,64227,69840,84.84
4742,64231,72895,99.12
4743,64268,16193,100.0
4744,64274,74217,96.55
4745,64278,7215,100.0
4746,64280,73906,90.04
4747,64293,9069,93.54
4748,64312,29459,85.95
4749,64316,65836,99.53
4750,64369,62613,83.28
4751,64392,66318,95.41
4752,64406,63985,95.48
4753,64406,66590,94.75
4754,64409,45893,100.0
4755,64414,27119,99.1
4756,64431,9657,99.04
4757,64436,28940,93.51
4758,64454,80137,80.46
4759,64476,82852,88.72
4760,64476,82853,88.72
4761,64478,11100,91.22
4762,64481,21605,83.31
4763,64484,63147,91.64
4764,64507,15226,88.4
4765,64518,14421,99.02
4766,64518,15414,99.02
4767,64519,65202,88.54
4768,64546,21971,93.8
4769,64552,57219,94.13
4770,64647,8301,81.69
4771,64680,21135,99.16
4772,64692,73558,88.59
4773,64696,28283,87.33
4774,64696,28774,85.21
4775,64706,82650,88.1
4776,64728,40846,95.65
4777,64748,11347,88.59
4778,64767,754,100.0
4779,64768,49935,98.82
4780,64772,54588,99.05
4781,64772,57452,93.39
4782,64792,40426,82.42
4783,64803,8763,100.0
4784,64831,7146,89.0
4785,64860,203,97.94
4786,64860,370,97.39
4787,64893,75830,83.09
4788,64907,340,88.6
4789,64917,42370,84.67
4790,64917,43968,84.67
4791,65003,68379,88.6
4792,65044,61091,80.68
4793,65057,63511,87.8
4794,65096,61841,95.46
4795,65097,83735,91.4
4796,65104,53734,88.37
4797,65106,60614,93.68
4798,65118,79106,84.68
4799,65130,38466,81.06
4800,65130,40674,81.06
4801,65131,55206,94.45
4802,65131,71730,98.69
4803,65141,3486,91.89
4804,65163,66917,99.19
4805,65163,80754,100.0
4806,65196,23231,94.39
4807,65205,18607,96.51
4808,65205,18608,96.51
4809,65236,75364,100.0
4810,65236,75365,100.0
4811,65258,57937,98.8
4812,65258,57938,98.8
4813,65304,80955,98.97
4814,65338,7240,96.54
4815,65346,61827,100.0
4816,65346,66476,98.85
4817,65350,80793,87.63
4818,65370,58758,98.67
4819,65370,62708,94.2
4820,65398,58357,86.89
4821,65398,60098,88.45
4822,65440,14785,91.07
4823,65440,14790,99.16
4824,65446,16210,86.03
4825,65468,89642,85.61
4826,65481,2948,90.99
4827,65494,15522,93.13
4828,65500,21754,95.43
4829,65509,56549,98.82
4830,65533,10211,99.19
4831,65576,87655,88.02
4832,65604,19227,90.15
4833,65638,16968,98.91
4834,65663,19677,96.39
4835,65663,19678,96.39
4836,65678,25909,97.28
4837,65700,77630,92.14
4838,65797,80464,84.04
4839,65804,35468,99.09
4840,65825,66351,90.52
4841,65916,37904,98.9
4842,65942,54872,95.67
4843,65959,28110,100.0
4844,65972,84674,96.06
4845,65972,86249,95.14
4846,65973,80030,84.11
4847,65978,55444,90.46
4848,65981,83702,87.94
4849,65981,83882,87.94
4850,65997,83469,87.01
4851,66012,78958,81.26
4852,66015,77419,81.01
4853,66040,89894,98.76
4854,66123,10026,80.13
4855,66135,53804,99.02
4856,66141,80301,85.62
4857,66158,75609,80.22
4858,66171,64631,99.1
4859,66187,47990,90.64
4860,66192,8422,99.14
4861,66192,9199,99.14
4862,66199,66484,99.15
4863,66237,3578,93.4
4864,66245,15846,80.21
4865,66246,82857,99.43
4866,66246,84233,99.43
4867,66280,40468,91.72
4868,66280,40469,91.72
4869,66290,65587,100.0
4870,66290,65588,100.0
4871,66316,78249,98.98
4872,66341,69734,84.24
4873,66349,68246,92.15
4874,66353,14876,87.59
4875,66392,68672,92.67
4876,66433,70145,89.78
4877,66462,31413,99.0
4878,66478,83961,99.38
4879,66478,85438,99.38
4880,66500,55178,100.0
4881,66500,58411,95.73
4882,66501,52584,81.03
4883,66501,54726,99.0
4884,66509,25142,99.19
4885,66527,32077,98.96
4886,66527,32648,98.96
4887,66528,89041,99.1
4888,66534,71059,83.29
4889,66609,9505,98.81
4890,66614,52304,97.76
4891,66621,29523,92.32
4892,66621,30238,93.17
4893,66641,88693,85.33
4894,66687,22632,91.21
4895,66704,78443,81.62
4896,66714,84509,95.34
4897,66731,51476,87.73
4898,66754,63727,87.9
4899,66754,63756,93.71
4900,66756,81848,80.53
4901,66762,67702,100.0
4902,66762,72607,98.06
4903,66779,2679,80.11
4904,66783,44879,100.0
4905,66783,45807,99.1
4906,66814,52848,87.83
4907,66828,40833,87.31
4908,66839,2901,99.25
4909,66839,2902,99.25
4910,66840,965,93.95
4911,66840,3416,99.24
4912,66868,62833,92.6
4913,66870,24122,90.01
4914,66870,24123,90.01
4915,66898,33021,96.26
4916,66898,33022,96.26
4917,66949,3019,95.37
4918,66972,44683,86.24
4919,66972,44691,86.24
4920,66974,19534,97.13
4921,67011,74145,81.5
4922,67021,29407,94.36
4923,67021,29417,97.26
4924,67055,74660,95.94
4925,67094,59001,100.0
4926,67094,59013,98.79
4927,67105,72227,94.88
4928,67121,64560,98.98
4929,67169,17906,92.07
4930,67174,3153,98.92
4931,67185,24083,82.94
4932,67186,58781,93.81
4933,67193,44525,99.02
4934,67193,44526,99.02
4935,67216,74927,94.7
4936,67228,40530,81.8
4937,67238,42549,99.04
4938,67238,43064,99.04
4939,67245,77558,83.12
4940,67252,80661,100.0
4941,67264,15511,96.12
4942,67301,70466,80.46
4943,67308,76410,94.93
4944,67310,59127,94.27
4945,67310,59134,95.31
4946,67312,61521,98.58
4947,67312,62384,98.58
4948,67324,2786,98.49
4949,67324,2787,98.49
4950,67329,61705,96.97
4951,67330,82783,94.38
4952,67330,82899,96.43
4953,67355,6149,93.82
4954,67398,52168,100.0
4955,67429,61272,86.26
4956,67462,79652,95.89
4957,67474,30915,99.11
4958,67474,30917,99.11
4959,67485,56376,94.8
4960,67498,46815,82.51
4961,67508,39843,80.39
4962,67517,79514,99.01
4963,67517,80708,95.82
4964,67529,76135,85.45
4965,67571,5646,99.19
4966,67571,5647,99.19
4967,67595,81192,98.85
4968,67595,81193,97.76
4969,67604,63710,81.39
4970,67621,84398,80.91
4971,67627,77720,87.41
4972,67627,78091,87.41
4973,67640,40970,91.95
4974,67648,40894,92.93
4975,67669,36408,93.94
4976,67681,82033,98.91
4977,67681,82035,98.91
4978,67702,10589,97.39
4979,67703,90674,94.45
4980,67724,84849,99.06
4981,67747,79689,84.57
4982,67769,81364,98.91
4983,67773,2738,96.34
4984,67798,8852,99.16
4985,67799,22983,89.25
4986,67834,34252,87.45
4987,67837,48443,98.9
4988,67837,48444,98.9
4989,67861,55789,99.28
4990,67882,5284,85.61
4991,67882,8525,85.61
4992,67887,81897,91.04
4993,67893,79591,89.02
4994,67914,53103,100.0
4995,67917,90229,95.68
4996,67927,5414,90.94
4997,67935,41700,95.5
4998,67947,2412,94.93
4999,67947,2413,94.93
5000,67956,19387,95.12
5001,68001,65329,83.85
5002,68017,37633,99.13
5003,68036,25162,99.17
5004,68036,25172,99.17
5005,68044,33919,95.25
5006,68051,13396,92.05
5007,68059,39852,89.03
5008,68067,7432,91.45
5009,68120,55170,100.0
5010,68127,90513,80.88
5011,68145,72964,88.22
5012,68150,293,91.9
5013,68157,427,93.96
5014,68168,79776,98.75
5015,68189,5169,86.98
5016,68191,90689,93.61
5017,68215,25635,86.1
5018,68229,58632,84.36
5019,68229,61690,85.23
5020,68234,76153,87.48
5021,68252,2882,95.59
5022,68255,54410,96.88
5023,68255,54411,96.88
5024,68258,41431,98.96
5025,68258,41432,98.96
5026,68280,56374,90.44
5027,68301,55991,93.91
5028,68324,37945,98.81
5029,68325,76265,84.71
5030,68333,4934,88.4
5031,68336,18698,99.34
5032,68336,19680,99.34
5033,68343,20981,88.53
5034,68403,41125,83.53
5035,68429,87359,87.12
5036,68448,20352,89.78
5037,68454,5722,94.06
5038,68454,6071,98.94
5039,68473,5153,85.68
5040,68486,66477,86.11
5041,68488,13432,99.02
5042,68488,13450,99.02
5043,68522,62685,94.15
5044,68620,78911,94.39
5045,68676,45847,96.92
5046,68676,48284,96.92
5047,68683,42490,83.01
5048,68683,43277,88.59
5049,68741,3983,96.2
5050,68741,3984,96.2
5051,68743,84958,99.11
5052,68752,68966,95.21
5053,68775,36999,95.13
5054,68775,37714,84.93
5055,68822,71966,82.96
5056,68830,11023,80.4
5057,68830,12787,80.4
5058,68833,58826,80.68
5059,68847,60603,95.2
5060,68847,63267,98.91
5061,68848,25128,95.33
5062,68883,89192,99.14
5063,68889,9507,94.16
5064,68916,994,85.46
5065,68964,12791,98.92
5066,68972,87096,80.6
5067,68992,11013,95.52
5068,68994,82688,84.71
5069,68994,82689,84.71
5070,69027,63677,94.09
5071,69032,10557,95.28
5072,69032,11067,91.95
5073,69039,91139,85.15
5074,69057,67241,95.72
5075,69066,89906,85.52
5076,69068,73251,81.8
5077,69092,62795,99.49
5078,69092,65915,99.49
5079,69118,91150,92.58
5080,69124,27797,89.95
5081,69126,55455,89.42
5082,69137,88036,99.13
5083,69137,88037,99.13
5084,69138,83620,100.0
5085,69140,84397,88.83
5086,69140,88855,93.85
5087,69155,80550,99.28
5088,69167,64694,87.7
5089,69167,64695,87.7
5090,69168,78889,88.91
5091,69171,8704,86.21
5092,69182,60376,95.88
5093,69182,60377,95.88
5094,69204,13679,95.15
5095,69204,16220,99.08
5096,69231,70289,93.28
5097,69236,8380,94.06
5098,69240,26518,85.95
5099,69249,52923,99.17
5100,69250,3827,95.58
5101,69265,56296,98.85
5102,69291,85471,82.16
5103,69292,81722,99.24
5104,69292,81723,99.24
5105,69331,11702,99.13
5106,69335,43169,83.62
5107,69340,10200,95.86
5108,69343,69522,89.85
5109,69345,48952,97.23
5110,69378,53640,99.16
5111,69396,4909,95.21
5112,69411,3311,96.46
5113,69413,12831,83.77
5114,69430,77095,100.0
5115,69448,61162,86.87
5116,69452,53876,92.84
5117,69459,24328,99.32
5118,69465,73816,90.33
5119,69465,73817,90.33
5120,69480,66278,94.09
5121,69485,49093,92.46
5122,69489,18623,98.98
5123,69520,4273,98.95
5124,69522,24009,91.18
5125,69541,35481,88.53
5126,69551,69171,99.24
5127,69578,65157,88.39
5128,69580,64010,96.41
5129,69609,76528,98.66
5130,69610,76942,86.44
5131,69621,56739,85.96
5132,69621,56747,90.33
5133,69668,67207,91.51
5134,69705,53848,100.0
5135,69706,82927,89.58
5136,69715,18546,99.24
5137,69724,11669,100.0
5138,69728,89942,83.93
5139,69738,45688,87.8
5140,69738,45689,87.8
5141,69744,39015,95.92
5142,69746,66636,96.27
5143,69752,64956,85.6
5144,69786,11505,96.3
5145,69822,2261,99.13
5146,69845,592,96.5
5147,69845,593,96.5
5148,69856,76090,90.3
5149,69863,60958,98.94
5150,69867,53162,94.93
5151,69880,17088,92.35
5152,69885,72573,99.0
5153,69902,43902,98.78
5154,69903,1320,99.12
5155,69948,85727,99.2
5156,69958,24803,91.11
5157,69961,60302,98.94
5158,69966,56603,99.06
5159,70022,73738,99.08
5160,70022,73739,99.08
5161,70050,64640,81.77
5162,70053,35353,92.22
5163,70074,78907,88.52
5164,70080,404,99.01
5165,70080,405,99.01
5166,70097,66734,94.14
5167,70109,3089,100.0
5168,70112,37245,91.49
5169,70112,38869,100.0
5170,70119,54496,99.18
5171,70130,26440,97.67
5172,70150,73515,86.46
5173,70154,22270,88.12
5174,70154,22271,84.92
5175,70162,16536,99.39
5176,70169,81082,86.32
5177,70174,78655,80.95
5178,70176,66268,97.04
5179,70205,49035,81.54
5180,70223,57093,81.55
5181,70224,82236,90.66
5182,70227,86276,98.96
5183,70227,86277,98.96
5184,70233,82509,85.99
5185,70233,83880,82.54
5186,70242,60990,100.0
5187,70242,64203,87.41
5188,70303,13481,94.55
5189,70336,58302,81.97
5190,70343,22295,82.34
5191,70357,52086,91.57
5192,70357,56479,91.57
5193,70372,1170,96.82
5194,70382,60531,85.73
5195,70396,86047,98.92
5196,70396,89621,100.0
5197,70402,9708,96.85
5198,70402,9709,99.06
5199,70408,43171,82.81
5200,70411,69838,91.33
5201,70424,56045,81.21
5202,70424,57147,90.14
5203,70425,36269,91.47
5204,70481,78554,93.1
5205,70481,78555,93.1
5206,70483,61847,99.0
5207,70483,62101,99.0
5208,70515,40511,95.8
5209,70542,33271,92.25
5210,70542,33383,92.25
5211,70543,82850,99.1
5212,70558,10905,81.91
5213,70623,83813,98.79
5214,70636,73840,82.36
5215,70636,76235,82.36
5216,70695,71400,82.01
5217,70709,64582,87.58
5218,70716,67157,92.88
5219,70728,23832,97.8
5220,70729,43624,92.33
5221,70729,45574,92.33
5222,70734,30370,88.56
5223,70734,31444,100.0
5224,70744,2339,87.25
5225,70744,5098,82.43
5226,70748,72713,93.93
5227,70779,69106,99.03
5228,70779,69107,99.03
5229,70809,85775,84.66
5230,70810,25185,85.98
5231,70844,5041,86.0
5232,70871,87630,98.86
5233,70871,88220,100.0
5234,70881,66450,81.59
5235,70893,14071,87.04
5236,70900,49798,90.97
5237,70900,50476,100.0
5238,70929,90708,100.0
5239,70929,90709,98.85
5240,70934,50072,88.31
5241,70937,9572,99.12
5242,70945,79722,98.87
5243,70954,60140,87.34
5244,70965,23912,98.8
5245,70966,65460,82.69
5246,70966,65467,82.69
5247,70968,12889,98.8
5248,70971,74374,88.17
5249,70971,78589,85.88
5250,70992,72041,89.82
5251,71007,59078,85.68
5252,71016,65907,100.0
5253,71041,20260,90.04
5254,71043,51712,87.48
5255,71070,2946,98.81
5256,71070,6238,98.81
5257,71093,88074,99.15
5258,71093,88132,96.25
5259,71139,73129,97.81
5260,71144,73025,100.0
5261,71166,24654,81.91
5262,71204,83057,82.54
5263,71245,71016,98.97
5264,71251,15524,81.89
5265,71255,63152,99.19
5266,71271,77177,92.8
5267,71278,8077,84.38
5268,71280,62722,98.84
5269,71280,62724,98.84
5270,71287,60627,93.72
5271,71301,77294,100.0
5272,71306,41299,87.53
5273,71366,90572,94.74
5274,71372,19992,80.78
5275,71393,63538,85.74
5276,71405,82430,95.28
5277,71415,66412,95.32
5278,71415,66417,91.21
5279,71459,16769,80.75
5280,71459,16770,80.75
5281,71477,91146,88.23
5282,71478,29843,95.96
5283,71498,23846,98.86
5284,71518,63632,80.38
5285,71536,25555,96.34
5286,71547,9017,98.96
5287,71554,5651,99.08
5288,71555,10062,83.82
5289,71581,19791,82.41
5290,71581,19792,82.41
5291,71596,23471,85.56
5292,71640,74789,100.0
5293,71640,74790,100.0
5294,71650,4661,93.51
5295,71707,81982,84.35
5296,71750,61330,95.05
5297,71750,62038,95.83
5298,71755,1803,98.94
5299,71764,38093,95.2
5300,71797,20291,95.35
5301,71829,68656,85.41
5302,71829,69632,88.06
5303,71849,76891,83.09
5304,71870,64381,94.44
5305,71870,64382,94.44
5306,71905,73543,100.0
5307,71905,75442,99.42
5308,71907,82093,99.47
5309,71907,83419,99.47
5310,71913,18363,93.14
5311,71913,21565,93.14
5312,71921,62409,98.05
5313,72010,77289,98.94
5314,72028,62124,96.8
5315,72033,79324,87.2
5316,72039,62574,99.19
5317,72039,66573,90.42
5318,72045,20452,93.05
5319,72045,20453,93.05
5320,72046,73683,99.08
5321,72052,35805,81.22
5322,72085,30883,98.92
5323,72086,51839,83.65
5324,72126,69281,93.77
5325,72199,26649,99.56
5326,72199,26820,97.49
5327,72214,63870,82.55
5328,72214,63871,83.44
5329,72258,67360,100.0
5330,72258,67526,88.9
5331,72263,58213,85.2
5332,72271,38508,100.0
5333,72271,38952,99.21
5334,72272,24826,100.0
5335,72282,87340,93.63
5336,72312,2046,98.9
5337,72312,6243,98.9
5338,72320,79289,98.39
5339,72323,37069,91.52
5340,72323,38643,91.52
5341,72330,90730,93.13
5342,72345,76179,93.8
5343,72371,28973,95.36
5344,72371,29434,83.43
5345,72383,1731,90.67
5346,72383,2149,87.65
5347,72387,73901,94.72
5348,72421,55788,85.03
5349,72456,85668,87.03
5350,72488,17958,99.03
5351,72495,26269,88.03
5352,72520,90,98.75
5353,72522,23548,94.99
5354,72540,55827,95.6
5355,72557,81007,95.0
5356,72558,6028,95.46
5357,72569,11001,95.94
5358,72569,12332,95.94
5359,72584,63713,96.87
5360,72594,76529,99.1
5361,72594,78886,91.77
5362,72601,22067,100.0
5363,72614,28602,87.53
5364,72646,44478,100.0
5365,72655,76476,98.83
5366,72666,8053,83.73
5367,72706,76210,100.0
5368,72732,8460,82.4
5369,72732,8461,82.4
5370,72771,33338,90.43
5371,72784,80346,88.7
5372,72798,27140,99.12
5373,72816,53433,80.91
5374,72823,80491,85.37
5375,72831,78903,94.46
5376,72831,78904,94.46
5377,72834,24560,93.34
5378,72850,51410,100.0
5379,72874,44291,83.46
5380,72874,46720,80.57
5381,72880,32263,82.47
5382,72915,7768,90.2
5383,72915,7769,90.2
5384,72917,30990,99.03
5385,72917,31018,99.03
5386,72975,91490,82.43
5387,72975,91562,82.43
5388,72985,33049,87.47
5389,73039,3375,82.51
5390,73055,30047,98.92
5391,73055,30048,98.92
5392,73056,86480,100.0
5393,73069,86418,97.09
5394,73069,86916,97.09
5395,73099,24454,97.21
5396,73100,7219,97.18
5397,73106,29550,94.07
5398,73137,55545,90.48
5399,73140,15874,96.31
5400,73140,15876,96.31
5401,73176,9645,84.37
5402,73184,4220,99.27
5403,73184,6521,99.27
5404,73207,85356,100.0
5405,73211,61015,83.39
5406,73211,62380,83.39
5407,73214,88619,99.15
5408,73214,91447,96.26
5409,73222,1126,95.68
5410,73222,1127,95.68
5411,73225,76635,96.02
5412,73230,80439,100.0
5413,73230,80440,100.0
5414,73248,15090,93.42
5415,73248,16816,100.0
5416,73289,88833,98.95
5417,73297,3038,93.37
5418,73303,58027,98.97
5419,73303,58658,98.97
5420,73315,11030,98.92
5421,73324,30643,99.03
5422,73340,7200,97.42
5423,73355,11670,99.01
5424,73356,15517,82.89
5425,73376,74561,98.83
5426,73378,12261,88.26
5427,73378,12262,88.26
5428,73378,13331,99.01
5429,73378,13332,99.01
5430,73395,55207,89.29
5431,73395,55292,84.71
5432,73420,28113,100.0
5433,73431,34439,86.4
5434,73453,62650,96.98
5435,73464,90032,89.82
5436,73466,37504,92.95
5437,73466,37573,98.97
5438,73468,51620,100.0
5439,73468,51622,98.05
5440,73488,38030,81.84
5441,73488,38031,81.84
5442,73491,91354,90.76
5443,73503,27976,86.94
5444,73503,27977,86.94
5445,73520,5331,99.03
5446,73524,45580,95.71
5447,73528,76902,99.04
5448,73540,68898,87.52
5449,73561,26904,90.46
5450,73595,81466,83.69
5451,73599,17278,85.96
5452,73602,72569,98.66
5453,73602,72570,98.66
5454,73626,28570,82.22
5455,73632,8790,99.13
5456,73637,77053,95.27
5457,73649,74556,99.28
5458,73649,74900,99.28
5459,73655,24946,99.24
5460,73679,53458,96.26
5461,73694,81141,99.06
